id,title,price,description,location_id,old_state_id,old_municipality_id,street,geo_long,geo_lat,rooms,bathrooms,parking,area,antiquity_year,stories,construction_area,belongs_to,published,archived,deleted_at,created_at,updated_at,show_zip_code,show_address,show_latitude_longitude,show_email,show_phone,show_mobile,show_whatsapp,short_description,custom_floor,pet_friendly,green_tech,zone_type,corner,api_registered,priority,active,postal,zone,space,working_space,ref,type,street_type,temporal_use,floor,remodeling,use,currency,price_unit,external_ref,area_unit,space_unit,construction_date_milestones,ap_order_priority,crm_perk_granted,crm_imported_property,video_url,maintenance_price,tour_url,state_id,municipality_id,postal_code_id,locality_id,has_exclusivity
3043431,0,3792000,0,,19,39,Arnulfo S. Garza 300 - 126 - 8A,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 - 126 Int. 8A Colonia Colinas de San Jerónimo Nivel 8 Condominio Vertical ETHEREA Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,58.83,99.53,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3047262,0,3824000,0,,19,39,Arnulfo S. Garza 300 -125 - 7 E,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 -125 Int. 7 E Colonia Colinas de San Jerónimo Nivel 7 Condominio Vertical Ethérea Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,58.73,99.31,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3055977,0,3531000,0,,19,39,Arnulfo S. Garza 300 - 92 - 1B,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 - 92 Int. 1B Colonia Colinas de San Jerónimo Nivel 1 Condominio ETHEREA Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,65.87,95.68,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3058251,0,5627000,0,,19,39,Avenida Anillo Periférico 800 - 14,25.6860807,-100.3753595,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Avenida Anillo Periférico # 800 Int. 14 Colonia San Jerónimo, Sector Panorama Nivel 5 Condominio Villas San Jemo, Monterrey, Nuevo León C.P. 64637",,0,0,0,0,0,0,0,64637,"San Jerónimo, Sector Panorama",53.62,194.05,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64637,64637,0
3045404,0,4402000,0,,19,39,Prolongación Anillo Periférico 1000 - 605,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Prolongación Anillo Periférico # 1000 Int. 605 Fraccionamiento Colinas de San Jeronimo Nivel 6 Condominio Área privativa 1, denominada Cantera Jade, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.29,90.02,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3065419,0,4611000,0,,19,39,Privada Villas de San Jerónimo 122,25.6936303,-100.3770147,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Privada Villas de San Jerónimo # 122 Fraccionamiento Villas de San Jerónimo, Monterrey, Nuevo León C.P. 64634",,0,0,0,0,0,0,0,64634,Fraccionamiento Villas de San Jerónimo,90.16,257.78,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64634,64634,0
3065235,0,5070000,0,,19,39,Herbert G. Well 39,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Herbert G. Well # 39 Colonia Colinas de San Jerónimo, Monterrey, Nuevo León C.P. 64634",,0,0,0,0,0,0,0,64634,Colinas de San Jerónimo,210,206.92,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64634,64634,0
3065785,0,3724000,0,,19,39,Arnulfo S. Garza 300 - 120 - 6E,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 - 120 Int. 6E Colonia Colinas de San Jerónimo Nivel 6 Condominio ETHEREA Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,58.84,99.56,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3061466,0,1692000,0,,19,39,Dr. Francisco L. Rocha 450 A - 406,25.6775468,-100.3550399,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Dr. Francisco L. Rocha # 450 A Int. 406 Colonia San Jerónimo Nivel 4 Condominio San Jeronimo, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,76,90,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
3072387,0,3719000,0,,19,39,Arnulfo S. Garza 300 -106 - 4 A,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 -106 Int. 4 A Colonia Colinas de San Jerónimo Nivel 4 Condominio Vertical Ethérea Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,55.78,99.53,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3009987,0,16427000,0,,19,39,Mariano Azuela 107,25.69364,-100.3745431,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Mariano Azuela # 107 Fraccionamiento Jardines de San Jerónimo, Primer Sector, Monterrey, Nuevo León C.P. 64632",,0,0,0,0,0,0,0,64632,"Fraccionamiento Jardines de San Jerónimo, Primer Sector",875.41,486.72,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64632,64632,0
3077306,0,3997000,0,,19,39,Arnulfo S. Garza 300 - 88 - 9C,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 - 88 Int. 9C Colonia Colinas de San Jerónimo Nivel 9 Condominio ETHEREA Edificio Torre 2, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,71.72,94.72,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3077436,0,4502000,0,,19,39,Prolongacion Anillo Periferico 1000 - 708,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Prolongacion Anillo Periferico # 1000 Int. 708 Fraccionamiento Colinas de San Jeronimo Nivel 7 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,43.63,90.95,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3082287,0,3821000,0,,19,39,Dr. Juan de Dios Treviño 203 - A-6,25.6756902,-100.3539524,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Dr. Juan de Dios Treviño # 203 Int. A-6 Colonia San Jerónimo Nivel 6 Condominio Residencial Las Palmas Edificio Torre Uno, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,88.38,141,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
3082775,0,3639000,0,,19,39,Arnulfo S. Garza 300 -124 - 7 D,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 -124 Int. 7 D Colonia Colinas de San Jerónimo Nivel 7 Condominio Vertical Ethérea Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,57.08,95.68,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3086087,0,3281000,0,,19,39,Arnulfo S. Garza 300 -93 - 1 C,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 -93 Int. 1 C Colonia Colinas de San Jerónimo Nivel 1 Condominio Vertical Ethérea Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,65.87,88.12,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3085684,0,3183000,0,,19,39,Arnulfo S. Garza 300 -98 - 2 C,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 -98 Int. 2 C Colonia Colinas de San Jerónimo Nivel 2 Condominio Vertical Ethérea Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,52.74,86.16,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3084410,0,4146000,0,,19,39,Aarón Sáenz 1902 D-28 - T1-094,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Aarón Sáenz # 1902 D-28 Int. T1-094 Colonia San Jerónimo Nivel 9 Condominio PARC SANTA MARIA Edificio Torre 1, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,67.26,117.12,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
3085790,0,4343000,0,,19,39,Prolongación José Garza Ramírez 100 - 2-C SUR,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Prolongación José Garza Ramírez # 100 Int. 2-C SUR Fraccionamiento Colinas de San Jerónimo Nivel 2 Condominio DIEZ Edificio Torre 1, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jerónimo,63.45,97.43,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3085448,0,11355000,0,,19,39,Interior (Físicamente Enrique Granados) 400 - AREA EXCLUSIVA DE TERRENO MARCADA CON EL NÚMERO 22,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Interior (Físicamente Enrique Granados) # 400 Int. AREA EXCLUSIVA DE TERRENO MARCADA CON EL NÚMERO 22 Colonia Colinas de San Jerónimo Condominio Colinas Diamante, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,226.38,637.9,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3086094,0,2774000,0,,19,39,Antiguo Camino a las Pedreras 511 -2 - D-5,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Antiguo Camino a las Pedreras # 511 -2 Int. D-5 Fraccionamiento Residencial San Jerónimo Nivel 2, Monterrey, Nuevo León C.P. 64635",,0,0,0,0,0,0,0,64635,Fraccionamiento Residencial San Jerónimo,75.23,98.73,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64635,64635,0
3085967,0,4080000,0,,19,39,Arnulfo S. Garza 300 - 156 - 15A,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 - 156 Int. 15A Colonia Colinas de San Jerónimo Nivel 15 Condominio ETHEREA Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,58.82,99.52,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3086742,0,3405000,0,,19,39,Dr. Juan de Dios Treviño 203 - B-PB,25.6756902,-100.3539524,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Dr. Juan de Dios Treviño # 203 Int. B-PB Colonia San Jerónimo Condominio Residencial Las Palmas Edificio Torre Uno, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,105,105,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
3051146,0,3827000,0,,19,39,Arnulfo S. Garza 300 -115 - 5 E,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 -115 Int. 5 E Colonia Colinas de San Jerónimo Nivel 5 Condominio Vertical Ethérea Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,58.73,99.31,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3090701,0,9964000,0,,19,39,Emilia Pardo Bazán 121,25.693082,-100.3754956,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Emilia Pardo Bazán # 121 Fraccionamiento Colinas de San Jerónimo, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jerónimo,303.25,371.81,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3090565,0,2823000,0,,19,39,Aarón Sáenz 1902 - T2-032,25.6747549,-100.3671045,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Aarón Sáenz # 1902 Int. T2-032 Colonia San Jerónimo Nivel 3 Condominio PARC SANTA MARIA Edificio Torre 2, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,72.24,70.04,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
3094471,0,4023000,0,,19,39,Arnulfo S. Garza 300 47 - 1B,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 47 Int. 1B Colonia Colinas de San Jerónimo Nivel 1 Condominio Ethérea Edificio Torre 2, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,82.63,87.84,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3094051,0,3363000,0,,19,39,Prolongación Anillo Periférico 1000 - 923,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Prolongación Anillo Periférico # 1000 Int. 923 Fraccionamiento Colinas de San Jeronimo Nivel 9 Condominio Cantera Jade Edificio Torre B, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,27.21,60.06,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3104132,0,3558000,0,,19,39,Maurice Ravel 204,25.683155,-100.3612087,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Maurice Ravel # 204 Fraccionamiento Colinas de San Jerónimo, Onceavo Sector, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,"Fraccionamiento Colinas de San Jerónimo, Onceavo Sector",129.96,177,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3108543,0,6361000,0,,19,39,Camino de las Águilas 901 - Depto 3-A,25.6860322,-100.3777644,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Camino de las Águilas # 901 Int. Depto 3-A Fraccionamiento Colonial San Jerónimo Nivel 2 Condominio ALBA SKY RESIDENCE, Monterrey, Nuevo León C.P. 64634",,0,0,0,0,0,0,0,64634,Fraccionamiento Colonial San Jerónimo,43.35,148.27,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64634,64634,0
3118153,0,3445000,0,,19,39,Aarón Sáenz 1902 D-90 - T3-052,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Aarón Sáenz # 1902 D-90 Int. T3-052 Colonia San Jerónimo Nivel 5 Condominio PARC SANTA MARIA Edificio Torre 3, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,81.31,86.56,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
3122624,0,8224000,0,,19,39,Camino de las Águilas 901 - Depto 15-A,25.6860322,-100.3777644,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Camino de las Águilas # 901 Int. Depto 15-A Fraccionamiento Colonial San Jerónimo Nivel 15 Condominio ALBA SKY RESIDENCE, Monterrey, Nuevo León C.P. 64634",,0,0,0,0,0,0,0,64634,Fraccionamiento Colonial San Jerónimo,43.35,229.08,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64634,64634,0
3123638,0,3787000,0,,19,39,Arnulfo S. Garza 300 103 - 3C,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 103 Int. 3C Colonia Colinas de San Jerónimo Nivel 3 Condominio Ethérea Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,42.65,86.27,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3130827,0,4505000,0,,19,39,Prolongación José Garza Ramírez 100 - 10-B SUR,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Prolongación José Garza Ramírez # 100 Int. 10-B SUR Colonia Colinas de San Jerónimo Nivel 10 Condominio DIEZ Edificio Torre 1, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,63.45,97.43,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3135006,0,2846000,0,,19,39,Aarón Sáenz 1902 - D-79 Dep T2-123,25.6747549,-100.3671045,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Aarón Sáenz # 1902 Int. D-79 Dep T2-123 Colonia San Jerónimo Nivel 12 Condominio PARC SANTA MARIA Torre 2, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,59.88,69.59,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
3138168,0,2108000,0,,19,39,Boulevard la Puerta del Sol 544 - 5,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Boulevard la Puerta del Sol # 544 Int. 5 Colonia Colinas de San Jeronimo, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jeronimo,79.57,100.37,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3143865,0,2784000,0,,19,39,Aarón Sáenz 1902 D-99 - T3-073,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Aarón Sáenz # 1902 D-99 Int. T3-073 Colonia San Jerónimo Nivel 7 Condominio PARC SANTA MARIA Edificio Torre 3, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,60.05,69.59,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
3143032,0,8125000,0,,19,39,William Backer 332,25.6915996,-100.3736204,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle William Backer # 332 Fraccionamiento Colinas de San Jerónimo, Séptimo Sector, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,"Fraccionamiento Colinas de San Jerónimo, Séptimo Sector",209,345.74,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3145340,0,4204000,0,,19,39,Aarón Sáenz 1902 D-88 - T3-044,N/A,N/A,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Aarón Sáenz # 1902 D-88 Int. T3-044 Colonia San Jerónimo Nivel 4 Condominio PARC SANTA MARIA Edificio Torre 3, Monterrey, Nuevo León C.P. 64640",,0,0,0,0,0,0,0,64640,San Jerónimo,67.26,117.12,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64640,64640,0
3149362,0,3604000,0,,19,39,Anillo Periférico 1000 - 1124,25.74281,-100.3224044,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Anillo Periférico # 1000 Int. 1124 Fraccionamiento Colinas de San Jeronimo Nivel 11 Condominio Cantera Jade Edificio Torre A, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Fraccionamiento Colinas de San Jeronimo,29.19,65.4,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3156612,0,3853000,0,,19,39,Arnulfo S. Garza 300 121 - 7A,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 121 Int. 7A Colonia Colinas de San Jerónimo Nivel 7 Condominio Ethérea Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,47.44,99.31,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3157886,0,8150000,0,,19,39,Camino de las Gaviotas 905-15 - 15,25.6855367,-100.3767398,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Camino de las Gaviotas # 905-15 Int. 15 Fraccionamiento Colonial de San Jerónimo Nivel 3 Condominio ELEMENTOS I, Monterrey, Nuevo León C.P. 64634",,0,0,0,0,0,0,0,64634,Fraccionamiento Colonial de San Jerónimo,60.55,210.59,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64634,64634,0
3164549,0,5145000,0,,19,39,Mario Talavera 228,25.6825134,-100.3598479,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Mario Talavera # 228 Fraccionamiento Colinas de San Jerónimo, Onceavo Sector, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,"Fraccionamiento Colinas de San Jerónimo, Onceavo Sector",180,262.88,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3168677,0,3815000,0,,19,39,7a. Séptima Avenida 621,25.6963971,-100.3577744,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle 7a. Séptima Avenida # 621 Conjunto Habitacional Residencial San Jerónimo II, Monterrey, Nuevo León C.P. 64635",,0,0,0,0,0,0,0,64635,Conjunto Habitacional Residencial San Jerónimo II,148,175,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64635,64635,0
3171226,0,3779000,0,,19,39,Arnulfo S. Garza 300 - 144 - 11D,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 - 144 Int. 11D Colonia Colinas de San Jerónimo Nivel 11 Condominio ETHEREA Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,57.08,95.68,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3195758,0,5546000,0,,19,39,Juan Rulfo 151,25.6832965,-100.3593879,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Juan Rulfo # 151 Fraccionamiento Colinas de San Jerónimo, 11o Onceavo Sector, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,"Fraccionamiento Colinas de San Jerónimo, 11o Onceavo Sector",180,390.27,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
3195598,0,3907000,0,,19,39,Arnulfo S. Garza 300 - 140 - 10E,25.6761559,-100.3722163,0,0,0,0,0,0,0,0,,0,0,2022-06-22 13:07:27,2022-06-22 13:07:27,0,0,0,0,0,0,0,"Calle Arnulfo S. Garza # 300 - 140 Int. 10E Colonia Colinas de San Jerónimo Nivel 10 Condominio ETHEREA Edificio Torre 3, Monterrey, Nuevo León C.P. 64630",,0,0,0,0,0,0,0,64630,Colinas de San Jerónimo,58.89,99.66,0,0,0,0,0,0,0,mxn,0,0,m2,m2,,0,0,0,0,0,0,19,948,64630,64630,0
